,x0,x1,x2,x3,x4,x5,x6
21,17777.93632904303,14010.135880424215,52.257781841136065,-12.976450954265182,972737.562690018,0.1944058769405683,0.4796183236469392
22,48537.24537779357,41003.70040745958,-69.64629142889373,-65.07241510474928,380803.98644289514,-1.1446002377868172,-2.4341792984085067
23,44664.60637640411,38257.206413594504,-62.51043673703128,-58.28485814230152,74426.8509057407,-0.3601380635770134,2.0154063637827733
24,38936.904173922194,33586.740852213545,-127.350752739863,-103.43955881482644,542162.0605011316,-1.4093693875585418,0.5285534835483313
25,9796.36429597022,8214.119333619154,-16.208112417702374,-18.856209606859693,641963.3436441724,0.607292224986444,0.6969186624529615
26,23378.712506053547,21097.328742626356,75.42590147936016,71.08850494471652,148206.7579283866,0.1659553149020513,-0.1435404466620169
27,2266.6839880984608,2732.6900066729386,-236.09482574540945,-206.8917053453725,557333.3537998447,-1.6457831648142445,-1.8553535085522448
28,7782.131444011988,6409.488434290387,-218.84121385162385,-211.0115214707808,205789.45044168195,0.3514648615819806,0.67472206125024
29,34177.80374586333,29651.230633693387,-102.70327263949206,-91.94651808750136,846282.7573022577,-0.0565089473902912,-0.5651880282308862
30,37258.52682291823,33216.782587631045,-112.2982949650927,-104.44437210557514,836809.8808259914,0.7575095097618577,0.5439316941833399
31,48378.08584311576,42689.76064727482,-83.0396571522585,-46.977228556167205,435332.8050384574,-0.3915324337554278,-0.2188010702627287
32,16345.201878256545,12911.021691860064,-291.4984483031691,-250.29376153568208,967075.758607676,-0.8014794007430242,0.2380393791163774
33,18573.348525260655,15046.119757545835,-148.5424953757282,-116.4015380500741,979976.1357052444,-0.7708446264578068,-0.7749963814092447
34,23520.22609888833,21180.127213442163,-68.58398481474661,-59.614063793376666,137958.57805814332,-0.5381702165484047,0.8643889426789316
35,9538.41024548754,7261.0238679942995,-65.38491082075852,-67.2378019211065,374036.66678414296,0.018825096581047,-1.188379039457672
36,6565.681546346745,4522.79640776139,-45.78897479068537,-56.266943922706105,604318.2553461782,0.147958465424792,2.24556942533919
37,23827.18991719861,19864.156125059584,-37.28108894234006,-14.38497082511144,93989.43148562992,-0.1907198778081028,2.237948634987012
38,11407.314704620136,10032.398866506785,-53.570301917509106,-66.72674483992107,388828.9487759957,-0.4233195489965191,1.6326995854665105
39,33517.11461455092,28407.6300570794,5.518799968079975,14.849472700256708,268560.3631764249,-0.3514032680054818,1.27547898577451
40,21902.62379010675,18096.779325266263,-58.03481622267459,-55.45637899811938,952529.7187570372,2.507724785506933,-0.0845483582336409
41,41647.29554720724,34860.83124574655,-90.54246925143336,-113.6421286778248,417469.9646031558,-0.7707251514982087,1.1665467057472083
42,35037.23389195227,29211.779156629265,-67.95164524642723,-67.17703584268513,765044.1499620373,-1.2096368782509486,-0.0961764982761276
43,15673.34273779149,12618.733624195613,-262.3282060778847,-229.03453842128692,392838.309877052,3.2938541083681483,-1.553517542245307
44,41626.409285648435,37207.754194622015,-201.6137675729856,-179.44238357557578,140493.9497146471,0.4210133024605525,1.503201414030688
45,40253.83672624035,34453.77007425274,-115.82636705923836,-83.42853651016803,864520.014859239,-1.3799806659036955,1.1288244629225053
46,19422.920681186308,17218.88982253215,32.706301555552116,18.490009002537825,10412.74773407282,0.8426872039772633,-0.0313391076554353
47,14473.338948197788,11911.07613147298,-41.83008897392111,-52.046484278700824,65381.46523470552,-0.9100388892011476,-1.2251842573311502
48,34150.175558430776,28878.88388291732,-261.3651395950242,-239.9576257343365,370740.5618380728,0.9090615078050972,-0.5862006765789738
49,7056.443981776745,5427.134199413949,-86.82041827835829,-68.19240518591448,690029.2729635491,-0.2109622793706814,-1.8211455848875095
50,10059.417467557409,6429.138179488435,-211.02290715865612,-198.04858011648216,348287.252337868,-0.4397958494894073,0.9450808526179773
51,447.5245059701951,-722.0115914036271,-6.105379642896487,-8.014654893454507,75649.68944476522,1.6091649688275829,-1.6033089668641802
52,39363.26492490675,32010.28024218642,13.400243294529744,2.9933042720852328,324661.63339680736,0.5664013526592448,0.2868308701466763
53,33269.354761074246,26479.124524551826,-76.16685151464239,-64.97451999156756,252531.0504002607,0.9729894374492074,-0.8436933477796882
54,35281.855701026645,29033.29016643417,-73.9929146651681,-68.13874045083209,15365.601820015978,0.4349196795199463,-1.4267034449994769
55,39053.99322861664,34255.85878782944,-155.7537382686296,-170.3783505410419,539453.8940485978,-0.4444445237930985,0.2383550932785717
56,22989.07551487393,19505.165253479357,-139.50667409462417,-131.37604463760766,125479.4555967442,0.6113544202582081,-0.3337993853120314
57,28471.560501968455,24200.69957568901,28.258613209351815,24.088772130466833,294621.3259086994,1.2092153926844609,0.8381891054253677
58,7058.66614653266,6328.65228607346,-32.982174272796,-4.114423418103726,644777.9319201903,0.1347380435175534,-1.267605268728707
59,5797.341270915795,5553.7871408505525,-107.90915440173129,-87.38710685248608,727864.5319347474,1.801642604346506,-0.7573146454738222
60,33446.675852580345,27708.956878449633,-161.20488046117129,-161.98369044975053,270821.0705874623,-0.006565522089134634,-2.3876422084908913
61,23597.122610665177,20476.714982419533,-270.177872994018,-283.9656936854272,335901.7343545817,0.2119825497716119,-2.1843466823279227
62,28296.586435540947,24635.06985746928,-231.53527749311652,-214.01834613872,852278.4029869961,0.2514865310178178,1.7981924099785127
63,38268.742962207994,32067.11368408984,-223.45134119710423,-205.2949653479881,957319.71431303,0.1372371289676247,2.083598244099669
64,31765.138534429498,27448.000050758,-161.8737784324088,-131.56225888829516,198614.5297175288,-1.2512387855949916,0.0927262052239528
65,27714.683680847153,24010.431335579942,76.82820952793998,42.390489528234234,191348.79759733952,-0.0900721958086051,-0.28730703071842567
66,27995.621464411044,23356.63614784532,-112.47245259402918,-94.64469009046846,450584.9428732167,0.2211864853411671,-0.298448925490107
67,15253.1888952856,12066.995815175964,-215.79950560288853,-181.64564182893093,197413.2956085635,-0.4160851212665287,0.8735742024863639
68,1618.4263016315351,428.359690868187,-274.2259923961775,-238.49843961765777,165141.37172275205,0.3376770187046948,-0.5143890198220461
69,21880.93207047953,18667.99669344477,-160.95177914612165,-159.1693162323823,104920.74232407464,0.0213074903551111,0.2376338670416892
70,10792.066867150896,9434.864732109714,16.092144977269847,7.764190525453452,643769.535627167,0.7736918910987685,-0.0127560504812496
71,20473.749894733835,16768.666746157425,-135.75397980189643,-134.1600182161419,615961.4323528771,0.6631123810657311,-0.568812670082858
72,42681.88141754685,36300.8674779757,-19.10899214127271,-7.336864836294044,653661.2629591866,0.1671532875848412,-0.5261927459918712
73,11758.25913439781,10450.949893148923,15.08784743579306,12.820196255959033,775567.0079293023,-1.3672128913019983,0.2933208716855082
74,2990.472865118176,3036.4545070826903,-46.96338776786933,-236.9181260411712,333094.43266465,1.7907227386811706,-0.9768881363874414
75,14126.683889738068,13249.185402375348,-63.47781177267467,-76.21790421099928,919239.4962758024,-0.1418909985711432,0.4517293456235161
76,14736.200387712846,13547.354995314354,49.35609482544413,76.0542344399837,735872.5649580684,-0.0808864536951317,-0.4715789596491819
77,33122.8724151666,27353.408406686376,-136.24715310513423,-139.23896428323542,806661.502695375,-0.3425208486993877,0.1273673046482302
78,27887.045044876613,25050.857255775536,-274.45100034620293,-258.3532417583493,723752.5421884441,-0.4884116560655365,1.3839625661685588
79,39212.19859859216,32905.58760515877,-25.067986862763878,43.44954201500843,364871.0889782362,1.544058048000524,-0.1681920452269524
80,33242.53193314319,29092.05039313525,39.18675593568755,31.295080087498537,290202.16318200855,1.3860443203860795,0.9198043401919924
81,20366.83212308832,17366.196605465942,-108.7544953633353,-96.2343160843804,428291.898883224,0.4443934035776708,-1.7920328558838283
82,40715.89760252845,34278.7934593836,-95.88384119461794,-82.297827428458,106060.05692802486,-0.1075001544307254,-0.4703630136405947
83,8415.28816179258,5706.837449703746,-223.66942005962795,-198.36329914984404,456767.69655028766,0.6191179850137531,0.0276886210760728
84,1213.786690842315,894.4670790428892,-5.069437297649316,10.525340306493687,52709.57326428744,0.0737969817693727,1.923330679206459
85,4575.189209920036,2641.404240187543,-104.63511753414926,-123.95114152887174,13906.50042692255,-0.1902229183230988,-1.9599520832598905
86,36140.1787817748,31492.99135318279,-167.55117036094967,-239.6660110224238,932183.9500799458,0.3381059215063302,-0.0962098618927768
87,23136.91133414926,20879.80875973827,-47.431099660389584,-39.11119495139654,692443.4919820139,-0.4411577469454448,1.456688850916263
88,8130.687209357401,6273.555336516439,62.07321411298142,59.165057181350434,566228.4775953093,0.2522642640034325,-0.785020405266872
89,25092.155173159907,21569.908491201335,11.294561553659696,-1.7040165997160148,347691.01902882726,0.2042209256216355,-0.2128388104256702
90,7683.420167441367,5950.593924718782,-192.5929113037677,-180.4071953128669,574832.6345382234,0.6029360212579244,0.3317389850555395
91,34840.31312388058,29111.478371189063,-284.86373582488545,-258.5819647688817,892660.0185749484,-0.6191369574756088,0.1845085537227802
92,22352.121276655613,20100.66961442784,48.385432690731164,64.60478819057448,655856.332604426,-0.31365881609539514,1.5657704754544142
93,19100.579606736406,16204.662056251216,62.626309092717094,42.93060293571561,606457.1779739691,-0.9063114929505052,0.4484738100732318
94,15131.483490261997,14253.479400267506,-99.25797382953132,-81.29150836428093,425094.07662812935,-0.5725666516212387,1.3277728955142192
95,31543.70704849491,26426.365008258337,-187.93838647964088,-57.98782107607572,352240.0603443494,-0.5289250591457441,-0.3600083573099114
96,18141.68551882525,16219.901756981051,-124.76669733296134,-117.14964874272246,701561.6427824947,-1.0720517723736782,-0.7405254112502966
97,4455.483972259762,3865.092106787023,-148.73731555947316,-129.65132376500915,981171.131605656,1.0156622833856628,-0.2257231930196354
98,5970.854633856125,5711.8488465730925,-245.03296420746375,-216.52519082876316,430510.11658538424,-0.9690524761897972,-1.1591030933676016
99,48097.931414311766,40525.51557630105,-258.3810031063376,-255.98319056785633,398283.1519740588,-0.6989163374066718,0.4835116962100951
100,45436.348080123746,38581.24879806391,-206.21226564682976,-203.98115925350535,433832.3376413921,1.255407710486642,-0.3858781127552457
101,35009.38011983262,29665.57399841858,25.775007572617103,-4.847869729391789,431288.5283692243,-0.5705827018536505,2.9590905906430995
102,13352.228476059216,10680.548512773705,-250.09776067267933,-231.26287248733615,990718.52563481,-0.1881426851380966,0.4986584096210017
103,48461.28475719837,41721.75727128401,-215.3259360481217,-200.99311913053648,709710.4749342472,-1.0120290009165358,-1.1437157779742886
104,38955.24512597247,33632.15756153929,-93.99548422810793,-99.5063095594889,365592.6047184858,0.8329512076226846,0.7705022138557944
105,35867.15824281706,30961.92826231895,-229.00637186173725,-204.15383707591775,377787.35008845537,0.8467362441910651,-0.4783373884913608
106,22512.12618701793,20364.879782099357,-240.41659437794243,-234.624230668343,436488.95549661515,0.7389459041234467,1.159096444094184
107,13670.298767310338,12779.22979320283,-76.37542497515568,-88.53970181203006,46345.0657046452,0.5375298281939437,-0.3927375782295672
108,4891.836830702685,3858.105554217974,-158.9620387329286,-132.7704652078494,532538.2380010375,0.0735891110194766,0.6319096665579241
109,45137.911635468576,38665.66674489563,-54.898438774528245,-52.944730254261344,813267.1420075371,-0.5243766669379845,0.1795623737729058
110,22832.352388493862,18908.618978813214,32.366903381160164,42.20693352875696,663962.1152754355,-0.814969306666021,0.7439018737144868
111,10181.979170577895,8673.366547882857,-229.60638784755827,-228.65992224858113,206436.63829392617,1.2899055267616704,0.1099468921476272
112,15353.354677600571,12570.551916665396,44.5553713272971,25.389281477957088,730753.8989645862,0.7648042717265899,-1.6633974123432438
113,28994.64088157945,25941.500996651368,35.961926040250326,25.63552616193413,722264.02026871,-0.6933042272004243,0.5301686626600344
114,8904.497324326447,7859.78124595185,11.203172381795255,11.623497581914004,269913.8234925071,0.0398317682231344,-0.0876829224579072
115,42842.18506189138,36241.43400012413,-54.898438774528245,-46.554763135203146,626645.9102883658,-0.3001150929850132,0.789516077354813
116,37945.29492937369,33208.39554745273,-54.199802281930126,-50.00243295886757,614839.5427907167,-1.1282107057057502,0.6902464768688565
117,35995.590761070765,28859.75981907382,-61.52203804469063,-46.23372946476883,841389.7476176197,0.1776513766213024,0.3270177761260411
118,21650.084545573176,16791.289787844966,-28.05346941775924,-42.468982116379394,144711.58871510686,-0.4154926642391958,-0.9147954051752968
119,31395.25732786597,27322.63965286189,-293.3565144590741,-264.1472570331475,202890.11946640752,-0.9525366662956856,0.655355101449004
120,29238.17060812376,24900.81977539909,73.5952507192731,52.72967013008057,491109.8087301272,-1.479132554141762,-0.3032490294105138
121,32520.342349616614,27842.64803738273,-76.58822217366614,-72.78949798435724,53703.69740338396,-1.5638035002056712,0.936429279466497
122,4295.460511303263,2590.0245519529344,2.2199485970679733,16.22595753430196,421438.2556256895,-0.3714261276946395,-0.1782009428630232
123,20837.10551635683,17692.952720223013,-151.63472046609803,-159.26872072136038,790336.851579726,-0.0850949704249156,1.0234097774482882
124,2157.3795591856724,3436.580153628895,-290.32752460981334,-268.1292359850688,157227.25004415822,-0.8753008101623161,0.4233044842091017
125,24740.021696686385,21688.37813802012,-104.53682274924252,-84.4707796380722,465349.2495671596,0.6507394276572277,0.2879749937141485
126,16546.671719652644,14200.436197818995,-110.14494062750352,-112.11283635905636,989871.54104862,-0.0655465417829623,-0.3740111987402744
127,7294.647508193061,5849.207253880152,-119.49457148568835,-127.77371836910665,510860.81329061574,0.5768853105986501,0.2324276140615166
128,5241.876148709778,4139.936444907796,-178.8424494075022,-159.7186431497379,503340.5858808697,-0.07471292642269124,1.1928527149527093
129,29415.217043111385,23299.576175284663,-205.5312776691798,-187.2420621476724,563205.6478869264,-0.7871176352071059,-0.0542154586633197
130,8596.000989361355,7512.71317769408,-100.46895043840416,-106.4888052921206,194144.3266294138,0.1141175711386139,0.5311744436838554
131,46261.996309369715,39999.083349749744,-154.92533716911103,-56.4123228413072,155692.24385908482,-1.2626745120183225,0.046360076249706
132,29086.572093843715,23463.090818030665,63.198470625671675,66.63369943867636,680581.0828239574,0.5394385206366479,0.1246040427454218
133,17395.740642379067,14257.246032176754,-232.11550721938323,-206.0863766475105,401809.1418067125,-0.9371492065131336,1.7234107569382986
134,29578.501334752324,24215.754428752734,-180.5171561185849,-169.95351063617585,297007.561933321,0.9182325265334488,1.2017300310395511
135,1218.3692418024991,263.3328996851135,-201.53856213001535,-169.129539883588,41077.70372069861,-0.3384557462419147,0.0794038151957183
136,47931.27592501295,40784.369837718536,-94.55271309275348,-94.1606206402183,847589.9922066976,1.062533516309917,0.2144540879360341
137,24156.58757218958,18865.577712370363,-120.0765855280133,-103.47082318511,42005.57718638441,-1.1226231885883151,-0.7018705035509689
138,39154.14254433429,33772.43751336979,-70.54119016921598,-29.46481439095351,752483.2928424862,-0.6777697007288204,-0.1729715462649531
139,4209.881596128133,4181.483412655859,60.19565584256568,54.1475561253081,388168.67340859515,0.3809349468485706,0.309397787548615
140,24373.983875440965,20517.00422369529,-188.2833629471616,-184.84305247485804,602700.9323996037,-0.16704849085221318,0.8506135895691279
141,24576.09315817769,18905.1123764634,-132.9619643220452,-32.51575873281108,255201.2206832607,1.6666089083149225,0.749220896910919
142,46896.29663235114,39064.71723669656,-285.99743760788306,-274.99928219826967,163845.6695697524,0.0413661636808727,-1.1092590559045103
143,28620.664374613683,25313.886265703783,-216.2778694742148,-192.72554550117107,538054.1208265979,1.837745630786756,0.9769827306786314
144,23716.590900763134,17936.706841065807,-135.6020782405477,-122.65377989504708,698661.5180046022,-0.3625589214650615,-0.0887736793775528
145,13407.425101547327,11118.292606560412,-272.4957984596218,-263.8986674806749,203538.3619956951,1.0987676223629723,-0.986991355677538
146,16631.924347340206,13193.135072465368,-74.89861399134078,-50.49915956376004,441995.3579582386,-0.9421809969593052,1.3363847374319215
147,26071.966331379168,22804.82762294016,-38.71186177506079,-33.45474904157049,450208.4205884817,0.4202005068632542,1.463278996737953
148,21990.46009842793,18151.799921948972,-23.230912764545153,-10.73191732962326,223819.35758866815,-0.342943813650357,0.2637469823406603
149,1158.8750276260948,1308.2069900706697,-104.09745525520086,-105.25059910831266,569398.9517896097,-1.1215910116531238,0.7087936019052349
150,41328.492855782344,35581.58726275027,-76.77495025626789,-69.9511685286277,154476.32991388364,0.4666767980807648,0.767449208744432
151,44816.345730241155,39562.874542489,-145.79500577977467,-132.53859044622675,514651.68158539425,-1.3124388522005237,1.395772152812251
152,7081.23452281065,5856.695789448756,-283.3121607739858,-262.2489181951516,122297.1962523395,0.4269496107891846,0.7280685254317251
153,27737.484285469345,23877.69713834703,-265.804516706388,-238.78004306852168,490686.9847665861,0.9064581208123634,-1.3276882774385688
154,5500.100997481342,4478.656909579702,-60.81291760929225,-42.756799661362415,318483.0643268013,-0.5013201927182781,2.0098077489711277
155,33638.2254445474,29544.82247850029,78.46209682336351,65.20018610706806,457723.8291607197,-0.968952955674198,1.065656889480043
156,14119.190489243296,11392.904837399708,-303.72812598861475,-262.36314214562634,439411.8658487424,-0.4741866158547388,-0.5095242052727647
157,32998.37792381974,27600.017903976583,-85.81358986266062,-64.38280981946892,908853.7915904068,-0.9658123191841856,-1.0296250723574096
158,36371.57114520118,30898.037237541637,4.893187861902074,-16.22541025922379,495036.2439568981,-0.1012135580159176,0.5048134304040838
159,38450.88279652944,31432.942900778144,23.32224539934225,23.062174587513603,820313.9148381057,0.1020906248880817,-0.2782600383675792
160,5458.428022118356,4822.679841943753,-88.16576424268875,-78.92759193098426,233395.8689825981,-0.3060101230968087,0.3299953539989592
161,45807.31130926939,39710.18763121899,-66.35661787233745,-73.77700347623512,358561.96668791625,1.6743592401868217,0.7434068412782634
162,11572.282425472453,10070.787120449417,-52.14799170224701,-43.995543910232165,84338.48682685902,-0.7194038196869753,-0.5664418879967954
163,1947.6348043148944,384.3715323246802,14.110951216915293,13.884359315006126,426540.31687327864,1.3914331792553123,-1.1161079926843374
164,27045.6596098436,23512.452545755696,-243.51221208851285,-236.9454486129289,672012.8882041817,-1.0412392363121137,0.3858184678719781
165,18596.440410412943,16400.597471234592,43.778821550900105,44.18428571164037,839785.3637683023,0.0727775699415489,-0.5333878552769735
166,41503.10397717007,33775.24736782183,-295.7594382428189,-255.00243883093765,570255.7626811636,1.1831054085480694,0.1460957857323981
167,40427.91348544995,33503.91365157828,31.997831533506876,27.02673944288241,643671.9428971477,1.131357152253318,-1.3433264369622646
168,15911.57352970995,14226.072383518673,-279.4884888312069,-240.8111559971402,185494.40684077868,-0.4202578977002351,-0.2521827244746376
169,47648.73780188167,40717.503478957246,-236.24468588975247,-208.24427797253753,46833.97785110498,0.555069720071345,0.7149518910399967
170,14602.61847995472,12741.802973662914,-16.756543041892737,-289.49762383743746,793771.2637255428,0.4211790836642261,0.6059325076467968
171,25791.65189124719,23410.49995365876,-138.8252009447529,-117.8177730224656,175367.82536687353,-0.5399391785927399,-0.7883579708732686
172,12857.777321134728,11303.95294576948,-179.54036093905688,-155.99328913379324,100257.84017742488,0.6159499371480742,-1.1682643693180517
173,46807.29501684425,40312.511172664155,-243.50420766707973,-211.69992397672377,938186.6976975292,1.8624921720523728,0.0157636897517921
174,8297.222253694346,9221.235337414855,-125.30903750544768,-95.47672431747776,963886.1504185848,0.4717006650626306,0.5610327970194089
175,2321.9381200650632,1802.6037555829112,-39.06755200400754,-120.70746008289234,620094.7186864697,0.5663563790706708,0.405175140192551
176,21800.045235351652,17891.73223915411,-11.252705383026536,-0.9911074933882782,384850.8999604205,0.6721549782007075,-0.5121598443613099
177,49619.38815766739,42518.71705261498,42.3788228729433,24.222158824309016,834907.1455544115,-1.4609766073551405,0.2978244424866034
178,44592.529131445306,38254.842585239625,-54.46589569790659,-53.12656844080619,212672.7597420583,0.4602246732062888,1.5023554712759948
179,37450.512331290905,31411.563168040306,-255.19890320903136,-228.6240318245216,435098.4041553851,-1.0167595748385274,0.2051446873090275
180,44548.36114465596,37040.18935731368,-184.57867675511508,-177.26212287981235,363447.12601059576,-0.5898869406977998,-1.63314793581862
181,44680.85625371733,39826.60335333179,50.57989895106285,45.71552983219281,913572.9908342648,2.161941781188503,0.2032003381006422
182,25981.409350491536,22345.67272422822,-267.63494963908676,-236.24343698655903,920579.6412086508,-0.25326160965881,2.043956971212609
183,15851.178267393188,12887.673222162548,-145.56363050530342,-142.47072136978778,654377.0670604297,-0.7401741042942273,-1.2873908131155956
184,38618.86061098052,33558.77576115712,50.01242423238929,62.60823855419157,119632.73886996492,1.1525825789013922,0.0297246618290221
185,33110.13025733463,28056.294597485372,52.46584573014942,54.43928240600766,487370.86176171945,-0.9476770028423768,-0.2263354330321344
186,18732.993825375608,15720.739594515002,-138.41201905978423,-147.39939063538932,252875.08256181615,-0.4474191441896771,0.095882959275064
187,4795.776069630842,4526.22795671781,-44.1644397982976,-43.46500725223881,886066.5065526371,1.2490521679861668,0.5747023541071814
188,37359.73739854338,30722.27097417652,-123.70777631485578,-111.80308288074052,147018.77102603987,0.0427675653079593,0.4844563907282417
189,13182.028954869404,11486.826374772732,-12.945081303258666,-3.9448008693991543,63767.173102100285,-1.5615970451265293,0.0847832864008106
190,46845.71247464626,41349.219449634715,-287.69263079152694,-262.6307953295081,707384.7432145774,0.543989614322619,1.277259557212047
191,12109.251104283783,10665.805568399064,-239.9373025811443,-212.6783552624818,458753.2142184714,-0.3964658820465088,-0.1176556587864825
192,6208.0759859813825,4975.894905057404,-60.35198217233723,-59.17814716676539,839981.2387270536,1.539851486530245,-0.3501367739746331
193,41569.14459247531,34928.088679261426,-204.8054207549968,-204.03626640724556,83883.33485761864,-0.6061869476341336,-0.6691829830386058
194,7731.953085894743,6243.888144334444,-49.03845420382973,-57.560675523460795,803065.3712817641,1.0512259737259262,-1.8170870291201529
195,6699.47444035867,7471.542709310959,-156.14179158035853,-139.28836137617282,46961.405315716744,1.775698032365714,0.2757814119258398
196,30001.18895272051,25198.765383605813,36.97970642617508,43.59666065890255,37789.31179481741,-0.8509432238115706,2.0540002884718427
197,43738.137078606225,37910.465669674944,14.739057282201244,11.9411352715546,466702.59421371936,-0.1932130207581928,0.4582354772858612
198,9886.018512471495,7647.689081863788,-111.45060844732129,-87.37951320480002,229078.3767838453,0.3886252741444505,0.1525006027293811
199,15571.35775117273,13925.25412882653,-5.869603418270352,3.505007120086696,597781.5199364653,-0.8573457525541744,-0.413031325014455
200,38888.04952499959,32751.092876135597,-203.3958949251384,-170.92260380802503,35558.824269355726,0.2702949467078305,-0.2443333912736707
201,48593.57518896349,41606.09713917527,-107.55899765835731,-110.96593881594109,45035.64693934875,-0.2249202875059923,0.984641488333262
202,25077.00001522093,20413.859684777097,-202.58942923641973,-185.50231844578937,729877.011210221,-0.2450675715933652,2.0086936402898203
203,7263.363327358439,7236.763681734223,22.416611102615,28.23648885292483,218063.51086738857,0.0489383927081116,1.4879479357968195
204,775.6994823934211,1655.8525281719062,11.68751678626043,6.1492154104585435,659852.9524241262,-0.541874696651129,0.805244629728022
205,11544.429017542854,10580.437085511485,37.44293254382439,30.22861713968926,752422.9398857509,0.1638807690760402,0.0351505793905089
206,6660.56511190313,4449.676524482829,27.782139690274615,31.085506827631654,68737.85406771777,-0.5988263454567843,0.2097189142673235
207,33908.72098675385,18063.97649674875,75.08298288343838,39.74405750425555,772056.4149195969,-0.5551717243497534,-0.7535073194282543
208,6161.878631056274,5561.4809065064,-219.07267258495173,-185.3232812452902,275737.0057816732,-0.1185875888248304,-1.448167521302657
209,25355.990186502,20268.37466082065,48.436938133698355,-199.70262800241764,395650.4986177508,-0.0447576412357951,-1.126798357759941
210,34737.58078729289,29507.505762182303,-96.7813562587953,-71.96719121380754,95772.80037236352,-0.4388493399466167,0.0498000345219375
211,29089.341132307447,25017.56755368794,-146.3577520752765,-131.48337582462625,840243.6835312042,0.3239396420860183,-0.2919922614266772
212,10052.800530870076,8989.740670298084,-101.84586646777078,-82.00498771897662,565121.4984625063,-1.8147617486751968,-1.4694417047196846
213,40221.896347018555,34330.42098852486,-165.44187159249955,-161.01577699522613,509618.62506870046,-0.7304662589089517,-0.0373233790497361
214,35793.12391042082,30657.1404573356,-39.00165701987024,-173.44656134369214,968869.262793728,-0.2799278262028545,-0.3184303244659449
215,36970.08147546384,32603.458367946743,-211.7166105936983,-169.01106675987117,341160.70234126406,-0.856115187030605,-1.1728488552840803
216,6622.402957741077,6609.869642008459,-282.17628344912794,-228.10740171619904,891871.493611929,1.6291980148088911,-0.3701790106200705
217,6257.789878225203,3025.4774334652275,-105.09847156292528,-97.52383244057224,722491.0022539581,0.0188618467249517,-0.3209530007163442
218,46383.92254624486,39308.417334172234,29.758513748408163,31.763579422214956,929242.8544937164,0.1767696782259033,-0.6166371399244667
219,19927.103435741035,16806.31709834472,-51.40778016985428,-47.18028814592549,908724.0322348352,-0.4832307079654607,0.9266701647759396
220,15103.358693704511,11436.17603146726,-105.32744320063716,-81.4643857954103,991119.5069758088,-0.0157789203729609,-1.902901562093312
221,24470.115543948545,20874.94465894211,-186.705258404768,-132.4908730331135,140359.984516786,-1.215253464302734,-1.9857989907109712
222,33170.18150115803,29193.660493912736,-125.87984569806694,-112.78495540321332,798056.2281706791,-0.1698170360950734,0.0032857844490918
223,47784.71299178474,39747.75175534456,-214.83094853031304,-217.02342865170309,806449.4113980281,-0.9370084285957558,0.0961271893923059
